0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,UMAP1,UMAP2
0.40453569402836154,0.8991631771953198,0.29913202439342695,0.7991226642280094,1.211443491002669,0.9746466385887712,0.29122420992438347,-0.4209509807875081,0.35379532396346003,0.904326720441783,0.621054781435209,1.58729545486943,1.8239860547721232,-0.20328770797296036,1.0019425080615114,0.890753580382764,1.7900692422431999,1.5538699625963128,1.3544621569881357,0.9121209858816905,1.820557386988751,1.0600928769229319,1.643717529760305,1.730651848041173,0.44028831851589406,0.43155586941797747,1.2281547348423705,1.5757274150556164,1.334096467465252,-0.07600905801184848,-0.05979513274509149,-0.5147413252390828,0.004514673333188816,-0.6235277322363892,0.5736169855109328,1.127443368578278,1.472995708801065,1.541590304987024,-0.8464114859184168,-0.5589693646432826,1.3970836728999079,1.4497552377200977,1.2838233485654766,1.1774173568932556,1.41726299737006,0.6204264863271759,0.8968178311414663,0.8382373910802754,7.5938473,7.0518374
-2.092949928728886,-1.291347519081155,-0.7741520467589743,-0.6176390683575075,0.28160747817167314,1.0849207043873716,1.3755377740315151,-0.04740358999167617,0.5896588732724334,0.8056387837296715,1.3332300921718994,0.4350633408042455,-0.683200351526144,0.2240877292523688,0.21416708318803626,-0.8558164059171841,-2.1404445763000775,-0.3350498440264293,0.2967912921191345,0.9121209858816905,-1.4983662497267978,-0.8438212614004559,-1.2450075643055838,-0.7170332172311351,-1.5650973106625072,-0.6779181643740855,-1.3534241806797656,-0.6855907621508499,-0.415574597744328,1.0323685720856828,1.1637473775675187,1.1146705327895479,0.6463303958351078,1.0674642802875156,0.632616307837634,-0.8682472133507537,-1.5119795148296358,0.1946193740515178,-0.34882842741817965,-1.3014387732351174,-0.1588662838905983,0.4133280222961533,-0.8570451158448883,-1.4215274769341841,-1.5142365567654157,-1.0577959185141077,0.04563381962863455,-0.7345790216720108,12.13817,10.102544
-0.46958427393667507,0.042006817782786164,-0.23751001118277368,-0.12401057059901896,-0.18331052824382485,0.75409850699157,0.8826679721646371,1.0732385823958197,0.8255224225814067,-1.168119950512559,0.26496712606686385,0.9360338251804127,0.15252845057327843,0.39503790414250045,0.1266364804243168,-0.6280029294432778,0.37071702999146083,0.042734117298119136,0.2967912921191345,-0.008164765858277825,-0.046337158663745145,-0.010858825883973681,-0.7635533819612689,-1.076986903300592,0.13644201106462112,0.20966106265956488,0.18322993570245824,1.1591688034649517,0.16764909065886532,-0.31351855017560515,0.2280972226225815,0.02839596077046073,-0.12384847116719497,-0.23921136575368357,-1.1373633619634056,0.39218894365705587,0.9538695829522476,0.7932731211339651,-0.5976199566682981,-0.18773466034736527,0.664871928527905,-0.5433740227105647,0.9779849965068531,-0.1571759361532675,-0.517526708359354,0.3407227521869619,-1.0892781957218078,-0.2103068840879154,7.9876637,9.374592
-0.46958427393667507,-1.0056287326103106,-0.23751001118277368,-0.1618967137174908,-0.4157695314515738,0.6438244411929694,-0.3002195523158702,-0.607724676185424,1.0613859718903802,-0.08255264667933228,0.26496712606686385,1.4370043095565799,-0.683200351526144,0.9078884288128954,0.8268813025340725,-1.1595677078823925,-0.3935495458363987,-1.2795097473378003,-1.8185504376188675,-0.31492668310493394,0.05737920498361576,0.3461250750516615,-0.7635533819612689,0.0028741549077790592,0.07567274957436654,0.20966106265956488,-0.0011685582634086067,1.3972022958024743,-0.8821535484668827,0.1615004341519082,0.15612413378066325,0.02839596077046073,0.5821488235849158,-0.008621545864060186,0.04262308457062082,-0.5531381740988013,-0.603508794594205,-0.4788660914162354,0.27315039570711674,-0.0021173081994065902,-1.0741309643556018,-0.9419998747966972,-0.24536841172764118,-0.016692431622054544,0.3032931667985792,-0.3585365831635729,1.180545834979077,-0.2103068840879154,11.805005,11.227775
-1.093955679625987,-1.4818267100617182,-1.5254508965656552,-0.3794781301622797,-0.8806875378670718,-0.12809401939723442,-0.3987935126892458,0.23275695310519778,0.35379532396346003,0.5095749735933369,-0.09112052930148133,-0.8173628701361724,-0.8921325520509995,-0.11781262052789453,-0.398547136158,-1.0076920568997882,-0.6119114246443585,-0.5239418246887035,-0.7608795727498665,1.8324067376216588,-1.290933522432076,-0.8438212614004559,-0.5228262907891115,-1.7968942754395063,-0.5320198653281792,-0.751883099960223,-0.8616948634374539,-1.5782163584165603,0.16764909065886532,-0.23434871945435293,0.012177956096826755,-0.03949619998073221,0.2612409623339564,-0.469801185643307,-0.6063694610230937,-1.603501638271976,-0.9928533889808182,-0.6285295281868472,-0.41102630973070925,-1.6108010268150486,-1.5317633045881038,-1.10145021563115,-1.1628834679035118,-1.4917692291997906,-1.1038266191864492,-1.687129320329589,1.180545834979077,-1.6083659176455032,10.775094,12.807586
0.7791585374419486,1.2801215591564459,1.1577592813153479,-0.3794781301622797,-0.8806875378670718,-1.0102865457860388,-0.8916633145561239,-0.4209509807875081,-0.4324165070664512,-0.37861645681566686,-0.4472081846698265,-1.3183333545123395,-0.683200351526144,-0.2887627954180262,-0.573608341685439,0.8148157548914619,-1.485358939876198,-1.2795097473378003,-0.232044140315366,-0.31492668310493394,-0.046337158663745145,-0.8438212614004559,0.921536256243833,0.36282784097723614,-0.045865773406142625,-0.30809348644339785,-0.2470332168845644,-0.6260823890664692,-0.415574597744328,-1.263556518830632,-0.9954452876900287,-1.3294472542533982,-1.0865720549200735,-1.3921604652018005,-0.7243681056764963,-0.9732835597680711,0.3698526913723278,-1.9006687407370477,-0.34882842741817965,-0.0021173081994065902,-1.7148162406811045,-0.7028243635450176,-0.5512067637862648,1.107175604627649,1.1241130419565124,0.9001302204673898,-1.0892781957218078,-0.5598216424773124,4.7687387,11.529965
1.0289070997176735,1.2801215591564459,0.29913202439342695,-0.3794781301622797,-1.1131465410748207,-3.2157678617580503,-1.0888112353028752,-3.5027169548531214,-3.7345061973920783,-0.970744077088336,-1.8715588061432071,-2.0697890810765904,1.1971894531975564,0.7369382539227638,-0.573608341685439,0.9666914058740661,1.46252642403126,-0.5239418246887035,1.5659963299619357,-0.31492668310493394,-0.25376988595846695,-1.0818105286908792,1.4029904385881478,1.0827352131161503,-0.10663503489639721,-1.1956727134770482,-0.3699655461951423,-1.1021493737415147,-1.1154430238281599,-1.5010660109943885,-1.8591223537930477,-1.1936629327510122,-0.5731194769185383,-2.160793198167212,-0.7833674280031977,0.07707990440510347,0.8240880514900432,-2.1251638958929653,1.1439207480825317,0.6784796496764419,0.2987660563419035,-1.10145021563115,0.06046994033098239,0.9666921000964361,1.1241130419565124,0.6204264863271759,-1.0892781957218078,-0.2103068840879154,4.23988,11.828456
-0.8442071173502622,-1.0056287326103106,-0.9888088609894545,-0.8162214005968762,-0.6482285346593228,1.0849207043873716,-2.074550839036631,0.5129174962020717,1.1400071549933712,1.3977664040023405,2.0454054029085897,0.9360338251804127,-1.3099969531007107,-0.37423788286309206,-0.4860777389217195,-1.3873811843562986,-0.06600672762445889,-1.2795097473378003,-0.7608795727498665,-0.31492668310493394,-1.394649886079437,-0.7248266277552441,-0.5228262907891115,-2.1568479615089635,-1.018173957250216,-1.4915324558215983,-0.3699655461951423,-0.8046075083196113,-0.415574597744328,-0.31351855017560515,-0.34768748811276445,0.02839596077046073,0.1328778178335726,-0.008621545864060186,-1.0783640396367042,-1.0783199061853885,-1.1226349204430226,-0.17953921787501173,-0.16223478048059073,-0.9920765196551863,-1.7148162406811045,-0.3041985114588852,-0.8570451158448883,-1.2810439724029712,-1.2210866013518682,-1.0577959185141077,1.4642738388166874,-0.5598216424773124,10.093613,11.661112
-0.46958427393667507,-2.338983069474252,-0.4521668254132539,-0.763631021851397,-1.1131465410748207,-0.3486421509944355,-0.6945153938093727,-0.04740358999167617,-0.03931059155149556,-0.08255264667933228,0.621054781435209,-1.067848112324256,-0.683200351526144,0.8224133413678296,0.3892282887154752,-1.615194660830205,0.04317421177952105,-1.2795097473378003,-0.7608795727498665,-0.31492668310493394,-1.394649886079437,-0.8438212614004559,-1.0042804731334263,0.36282784097723614,-1.2612510032112343,-1.7873921981661485,-1.4763565099903433,-0.864115881403992,-0.415574597744328,0.003160772709403743,-0.13176822158700974,1.1146705327895479,0.8388751125856835,-0.39293791234676584,-1.196362684290107,-1.4984652918546584,-0.5386180288631028,-0.7033612465721532,-0.34882842741817965,-0.7445867167912413,-1.8978691767741052,-1.3406257268828297,-1.7745601720207589,-0.1571759361532675,0.36192315788128876,-0.7081662508388403,1.748001842654298,-0.03554950489321695,9.262601,12.671653
-0.46958427393667507,-1.0056287326103106,-0.4521668254132539,-0.3794781301622797,-1.1131465410748207,0.3130022437971678,0.3897981702977591,0.045983257707281816,0.27517414086046893,0.904326720441783,0.621054781435209,-0.3163923857600052,-0.26533595047643277,0.8224133413678296,0.47675889147919465,-0.5520651039519757,-1.1578161216642582,0.042734117298119136,-0.7608795727498665,-0.31492668310493394,-1.083500795137354,-0.24884809317439716,-0.7635533819612689,0.0028741549077790592,-1.2612510032112343,-1.2696376490631858,-0.9846271927480318,-0.5070656428977077,-0.415574597744328,0.6365194184794215,0.2280972226225815,0.6394254075311973,0.8388751125856835,-0.008621545864060186,0.8096142748177381,-0.6581745205161188,-0.927962623249716,-0.10470749948970584,1.765899571207828,-1.3014387732351174,-1.0741309643556018,-0.1447481706244322,-1.1628834679035118,-1.0703187156061518,-0.9865666370210301,-0.9878699849790542,0.6130898273038557,0.13920787430148152,11.396327,11.574572
